Country,OptIn Date,Agree,AgeGroup,City,Gender,Occupation_raw,Occupation,OwnHouse,CoolHome,Electricity,HoursDay,DrinkingWater,HouseholdPurposes,Rooms,RoofingMaterial,WallMaterial,FloorMaterial,Windows,People in Household,NormallyDo_raw,NormallyDo,PandemicChange,YesPandemicChange_raw,YesPandemicChange,SpendAtHome,AmountOfTime,Income,EatingHabits,WaterIntake,ElectricityUsage,HealthServices,HomeWarm,TemperatureInsideHome,TemperatureOutsideHome,Experience_Blurred vision,Experience_Clammy skin,Experience_Concentration loss,Experience_Confusion,Experience_Dizziness,Experience_Fatigue,Experience_Feeling hot,Experience_Feeling listless/lack of engagement with social activities/family,Experience_Feeling sweaty,Experience_Feeling thirsty,Experience_Headache,Experience_Irrational behaviour,Experience_Loss of consciousness [extensive],Experience_Muscle cramps,Experience_Muscle weakness,Experience_Nausea,Experience_Poor quality of sleep,Experience_Rash,Experience_Vomiting,Experience_DONTKNOW,Experience_REFUSED,ExperienceBeforeHeat (Feeling hot),ExperienceBeforeHeat (Poor quality of sleep),ExperienceBeforeHeat (Nausea),ExperienceBeforeHeat (Vomiting),ExperienceBeforeHeat (Dizziness),ExperienceBeforeHeat (Feeling sweaty),ExperienceBeforeHeat (Headache),ExperienceBeforeHeat (Feeling listless/lack of engagement with social activities/family),ExperienceBeforeHeat (Muscle cramps),ExperienceBeforeHeat (Blurred vision),ExperienceBeforeHeat (Feeling thirsty),ExperienceBeforeHeat (Fatigue),ExperienceBeforeHeat (Confusion),ExperienceBeforeHeat (Concentration loss),ExperienceBeforeHeat (Clammy skin),ExperienceBeforeHeat (Muscle weakness),ExperienceBeforeHeat (Rash),ExperienceBeforeHeat (Irrational behaviour),ExperienceBeforeHeat (Loss of consciousness [extensive]),FeelingMore,PhysicalConflict,HeatAffect
Indonesia,21/07/2020,Yes,35+,Jakarta Special Capital Region,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,6,OTHER,COMMUNAL OR STREET-END TAP,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,5,Come out of house,Spend More time outdoors,NO,,,HALF OF THE DAY,SLIGHTLY DECREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,HOT,HOT,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,MAYBE,,,,,,,FRUSTRATED,NO,ABOUT THE SAME
Indonesia,25/07/2020,Yes,18-24,Jakarta Special Capital Region,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,3,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,4,Come out of house,Spend More time outdoors,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY DECREASED,SLIGHTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,HARDER,NEUTRAL,WARM,INTOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,18/07/2020,Yes,18-24,Jakarta Special Capital Region,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,4,Switch on the fan,Use Air Coolers,YES,Spending more time indoor,Spend More time indoors,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY DECREASED,REMAINED ABOUT THE SAME,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,EASIER,NEUTRAL,COOL,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,YES,,,,,,,,,IMPATIENT,NO,ABOUT THE SAME
Indonesia,27/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,1,DRIED CLAY,REINFORCED CONCRETE,CERAMIC TILES,2,4,Open the window and door,Open ventilations,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,COLD,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,22/07/2020,Yes,18-24,Jakarta Special Capital Region,MALE,Unemployed,UNEMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,6,4,Switch on the fan,Use Air Coolers,NO,,,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,THE SAME,COLD,WARM,INTOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,,,CAN'T REMEMBER,NO,,,,,,,,,,,,,,,,FRUSTRATED,ABOUT THE SAME,ABOUT THE SAME
Indonesia,18/07/2020,Yes,25-34,Jakarta Special Capital Region,MALE,At the restaurant,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,6,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,1,3,"Open the window, and switch on the fan",Open ventilations,YES,Spending time indoor,Spend More time indoors,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,EASIER,COOL,COOL,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,MORE
Indonesia,22/07/2020,Yes,25-34,Jakarta Special Capital Region,MALE,Unemployed,UNEMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,7,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,1,3,Come out of house,Spend More time outdoors,YES,Spending more time indoor,Spend More time indoors,HALF OF THE DAY,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,NEUTRAL,SLIGHTLY COOL,SLIGHTLY DIFFICULT TO TOLERATE,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,YES,,,,,,FRUSTRATED,ABOUT THE SAME,ABOUT THE SAME
Indonesia,25/07/2020,Yes,18-24,Jakarta Special Capital Region,FEMALE,Unemployed,UNEMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,2,4,"Open the door, window, and switch on the fan",Open ventilations,YES,Spending a more time indoor,Spend More time indoors,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,IMPATIENT,NO,MORE
Indonesia,23/07/2020,Yes,25-34,Jakarta Special Capital Region,MALE,Looking for a job,UNEMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,20,OTHER,SUPPLIED IN TANKS,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CEMENT,4,7,Fan,Use Air Coolers,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,NEUTRAL,WARM,PERFECTLY TOLERABLE,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,CAN'T REMEMBER,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,25/07/2020,Yes,35+,Jakarta Special Capital Region,FEMALE,Housewife,UNEMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,4,Go outside home,Spend More time outdoors,YES,Indoor,Spend More time indoors,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,20/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,Housewife,UNEMPLOYED,NO,TABLE FAN,OTHER,10,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,6,Switch on the fan,Use Air Coolers,YES,Spending more time indoor,Spend More time indoors,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,NEUTRAL,VERY HOT,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,UNHAPPY,NO,ABOUT THE SAME
Indonesia,16/07/2020,Yes,35+,Jakarta Special Capital Region,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,7,BOTTLES,COMMUNAL OR STREET-END TAP,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,3,3,Take a shower,Taking a bath,YES,Using technology,Use different technology,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,EASIER,COOL,WARM,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,NO,,,,,,,,,,,,,IMPATIENT,ABOUT THE SAME,ABOUT THE SAME
Indonesia,24/07/2020,Yes,18-24,Jakarta Special Capital Region,FEMALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,4,5,Switch on the fan,Use Air Coolers,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,COLD,WARM,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,UNHAPPY,NO,MORE
Indonesia,21/07/2020,Yes,35+,Jakarta Special Capital Region,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,1,4,Switch on the fan,Use Air Coolers,NO,,,HALF OF THE DAY,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,COOL,COOL,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,25/07/2020,Yes,18-24,Jakarta Special Capital Region,MALE,Unemployed,UNEMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,1,4,Switch on the fan,Use Air Coolers,NO,,,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SLIGHTLY INCREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,NEUTRAL,SLIGHTLY WARM,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,25/07/2020,Yes,18-24,Jakarta Special Capital Region,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,OTHER,12,OTHER,COMMUNAL OR STREET-END TAP,3,DRIED CLAY,REINFORCED CONCRETE,CERAMIC TILES,6,5,Open the window,Open ventilations,YES,Staying at home a lot,Spend More time indoors,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,NEUTRAL,COOL,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,YES,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME
Indonesia,18/07/2020,Yes,18-24,Jakarta Special Capital Region,MALE,Just finished a contract,UNEMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,6,OTHER,COMMUNAL OR STREET-END TAP,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,3,Switch on the fan,Use Air Coolers,NO,,,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,NEUTRAL,COMFORTABLE,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,23/07/2020,Yes,35+,Jakarta Special Capital Region,MALE,Driver,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,5,Switch on the fan,Use Air Coolers,YES,Spending more time indoor,Spend More time indoors,VERY LITTLE – ONLY FOR SLEEPING,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,SLIGHTLY WARM,COLD,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,ABOUT THE SAME,MORE
Indonesia,23/07/2020,Yes,18-24,Jakarta Special Capital Region,MALE,Student,STUDENT,NO,TABLE FAN,OTHER,24,BOTTLES,COMMUNAL OR STREET-END TAP,3,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,3,Switch on the fan,Use Air Coolers,NO,,,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,SLIGHTLY WARM,COMFORTABLE,INTOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,20/07/2020,Yes,25-34,Jakarta Special Capital Region,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,CEILING FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,4,Come out of house,Spend More time outdoors,NO,,,HALF OF THE DAY,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,HOT,SLIGHTLY WARM,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE
Indonesia,22/07/2020,Yes,35+,Jakarta Special Capital Region,MALE,Driver,PAID LABOR/WAGE,NO,CEILING FAN,INFORMAL CONNECTION,8,OTHER,SUPPLIED IN TANKS,3,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,5,10,Switch on the fan,Use Air Coolers,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,COMFORTABLE,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,YES,,,,,,,,,,,,,,,DON'T KNOW,NO,MORE
Indonesia,22/07/2020,Yes,25-34,Jakarta Special Capital Region,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,CEILING FAN,INFORMAL CONNECTION,8,OTHER,COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,4,The window opened,Open ventilations,YES,Indoor,Spend More time indoors,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,THE SAME,NEUTRAL,HOT,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,IRRITABLE,NO,ABOUT THE SAME
Indonesia,25/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,3,Open the window,Open ventilations,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,HOT,COMFORTABLE,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,20/07/2020,Yes,35+,Jakarta Special Capital Region,MALE,Sanitation Department,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,10,BOTTLES,SUPPLIED IN TANKS,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,4,Switch on the fan,Use Air Coolers,YES,At home,Spend More time indoors,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,NEUTRAL,COMFORTABLE,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME
Indonesia,24/07/2020,Yes,35+,Jakarta Special Capital Region,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,20,BOTTLES,COMMUNAL OR STREET-END TAP,2,T-GIRDER,MUD BRICK [CRUDE/RAW/COOKED],WOOD/BAMBOO,3,4,"Yes, switch on the ceiling fan",Use Air Coolers,NO,,,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,THE SAME,HOT,HOT,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,15/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,Nurse,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,10,OTHER,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,5,Switch on the fan,Use Air Coolers,NO,,,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,COOL,COOL,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,YES,MORE
Indonesia,14/07/2020,Yes,25-34,Jakarta Special Capital Region,MALE,Unemployed,UNEMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,6,BOTTLES,OTHER,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,3,3,"Switch on the fan, and open the door",Use Air Coolers,YES,Often leave the house using mask,Spend More time outdoors,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,VERY HOT,HOT,INTOLERABLE,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,YES,YES,,,,YES,,,,,YES,,,,,,,,,UNHAPPY,NO,ABOUT THE SAME
Indonesia,17/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,8,OTHER,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,4,Hanging out outside,Spend More time outdoors,YES,At home,Spend More time indoors,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,THE SAME,HOT,VERY HOT,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE
Indonesia,16/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,Housewife,UNEMPLOYED,NO,TABLE FAN,OTHER,8,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,2,3,Come out of house,Spend More time outdoors,YES,Spending less time indoor,Spend More time outdoors,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY INCREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,NO,,,,,,YES,,,,,,,,,DON'T KNOW,NO,MORE
Indonesia,25/07/2020,Yes,18-24,Jakarta Special Capital Region,FEMALE,Managing rented house,PAID LABOR/WAGE,NO,TABLE FAN,OTHER,10,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,1,2,Switch on the fan,Use Air Coolers,NO,,,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,HOT,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,YES,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
