Country,Observation Date,Language,AgeGroup,City,Gender,Occupation_raw,Occupation,OwnHouse,CoolHome,Electricity,HoursDay,DrinkingWater,HouseholdPurposes,Rooms,RoofingMaterial,WallMaterial,FloorMaterial,Windows,People in Household,NormallyDo_raw,NormallyDo,PandemicChange,YesPandemicChange_raw,YesPandemicChange,SpendAtHome,AmountOfTime,Income,EatingHabits,WaterIntake,ElectricityUsage,HealthServices,HomeWarm,TemperatureInsideHome,TemperatureOutsideHome,Experience_Blurredvision,Experience_Clammyskin,Experience_Confusion,Experience_Convulsions,Experience_Dizziness,Experience_Faintingbrieflossofconsciousness,Experience_Fatigue,Experience_Feelinghot,Experience_Feelinglistlesslackofengagementwithsocialactivitiesfa,Experience_Feelingsweaty,Experience_Feelingthirsty,Experience_Headache,Experience_Irrationalbehaviour,Experience_Lossofconsciousnessextensive,Experience_Musclecramps,Experience_Muscleweakness,Experience_Nausea,Experience_Poorqualityofsleep,Experience_Rash,Experience_Vomiting,Experience_DONTKNOW,Experience_REFUSED,ExperienceBeforeHeatConfusion,ExperienceBeforeHeatFeelinghot,ExperienceBeforeHeatFeelingsweaty,ExperienceBeforeHeatFeelingthirsty,ExperienceBeforeHeatFatigue,ExperienceBeforeHeatFeelinglistlesslackofengagementwithsocialact,ExperienceBeforeHeatPoorqualityofsleep,ExperienceBeforeHeatHeadache,ExperienceBeforeHeatClammyskin,ExperienceBeforeHeatFaintingbrieflossofconsciousness,ExperienceBeforeHeatIrrationalbehaviour,ExperienceBeforeHeatMuscleweakness,ExperienceBeforeHeatMusclecramps,ExperienceBeforeHeatNausea,ExperienceBeforeHeatDizziness,ExperienceBeforeHeatBlurredvision,ExperienceBeforeHeatVomiting,ExperienceBeforeHeatRash,ExperienceBeforeHeatLossofconsciousnessextensive,ExperienceBeforeHeatConvulsions,FeelingMore,PhysicalConflict,HeatAffect,Language2
Pakistan,30/06/2020,Urdu,35+,Hyderabad,FEMALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,10,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,GALVANISED IRON,MUD BRICK [CRUDE/RAW/COOKED],ASPHALTED FLOOR,5,10,We do nothing,Nothing,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,VERY HOT,VERY HOT,INTOLERABLE,NO,NO,YES,NO,NO,NO,YES,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,MAYBE,YES,YES,YES,YES,,,YES,,,MAYBE,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,27/06/2020,Urdu,35+,Karachi,MALE,REFUSED,REFUSED,NO,CEILING FAN,INFORMAL CONNECTION,5,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,CERAMIC TILE,REFUSED,CEMENT,2,2,Nothing,Nothing,YES,Nothing,Other response,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY INCREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,WARM,WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,30/06/2020,Urdu,18-24,Hyderabad,MALE,Study,STUDENT,NO,REFRIGERATOR,SOLAR,16,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,GALVANISED IRON,MUD BRICK [CRUDE/RAW/COOKED],SAND/DIRT,2,8,We take bath,Taking a bath,NO,N/A,N/A,HALF OF THE DAY,SIGNIFICANTLY INCREASED,DON'T KNOW,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,EASIER,VERY HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,,YES,YES,YES,,NO,,,,,,CAN'T REMEMBER,,,,,,,,,UNHAPPY,NO,MORE,Urdu
Pakistan,28/06/2020,Urdu,18-24,Karachi,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,TABLE FAN,12-VOLT BATTERY,9,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,T-GIRDER,REINFORCED CONCRETE,CEMENT,3,6,Room-cooler,Use Air Coolers,NO,N/A,N/A,SOME OF THE DAY,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,NEUTRAL,SLIGHTLY WARM,INTOLERABLE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,IMPATIENT,NO,DON'T KNOW,Urdu
Pakistan,30/06/2020,Urdu,35+,Hyderabad,FEMALE,House wife,HOUSEWIFE,NO,CEILING FAN,SOLAR,8,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CLAY COURT,1,7,She drinks drink,Drink cold water,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,WARM,WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,30/06/2020,Urdu,35+,Karachi,FEMALE,house wife,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,10,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],SUPPLIED IN TANKS,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,2,8,She takes bath,Taking a bath,NO,N/A,N/A,SOME OF THE DAY,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS NOT ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,VERY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,NO,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,02/07/2020,Urdu,18-24,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,7,We have whole day,Other response,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,YES,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,MORE,Urdu
Pakistan,30/06/2020,Urdu,25-34,Karachi,FEMALE,H.w,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,3,4,Fan works,Use Air Coolers,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,VERY HOT,WARM,VERY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,YES,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,MAYBE,YES,YES,YES,YES,,,MAYBE,,,MAYBE,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,29/06/2020,Urdu,25-34,Hyderabad,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,REFRIGERATOR,INFORMAL CONNECTION,8,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,T-GIRDER,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,3,9,I sit under tree,Spend More time outdoors,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,HOT,WARM,INTOLERABLE,NO,NO,YES,NO,NO,NO,YES,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,CAN'T REMEMBER,YES,YES,YES,MAYBE,,,YES,,,MAYBE,,,,,,,,,,SHORT TEMPERED,ABOUT THE SAME,MORE,Urdu
Pakistan,29/06/2020,Urdu,18-24,Karachi,MALE,student,STUDENT,NO,CEILING FAN,INFORMAL CONNECTION,18,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,REINFORCED CONCRETE,REINFORCED CONCRETE,OTHER,3,6,Nothing,Nothing,NO,N/A,N/A,HALF OF THE DAY,SLIGHTLY INCREASED,REMAINED ABOUT THE SAME,NO CHANGE - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,DON'T KNOW,DON'T KNOW,DON'T KNOW,Urdu
Pakistan,30/06/2020,Urdu,25-34,Karachi,MALE,House wife,HOUSEWIFE,NO,OTHER,SOLAR,19,BOTTLES,SUPPLIED IN TANKS,2,DRIED CLAY,REINFORCED CONCRETE,CLAY COURT,2,6,We use hand fan in day,Use Air Coolers,NO,N/A,N/A,HALF OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MAYBE,,YES,,,,,MAYBE,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,Urdu
Pakistan,28/06/2020,Urdu,35+,Karachi,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,15,SUPPLIED IN TANKS,COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,2,She washes floor,Work on house chores,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,01/07/2020,Urdu,35+,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,OTHER,SOLAR,15,BOTTLES,SUPPLIED IN TANKS,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,12,we use hand fan in day,Use Air Coolers,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,WARM,WARM,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,YES,YES,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,03/07/2020,Urdu,18-24,Karachi,FEMALE,housewife,HOUSEWIFE,NO,TABLE FAN,INFORMAL CONNECTION,13,BOTTLES,COMMUNAL OR STREET-END TAP,3,REINFORCED CONCRETE,MUD BRICK [CRUDE/RAW/COOKED],SAND/DIRT,1,5,We open windows for air,Open ventilations,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,WARM,HOT,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,MAYBE,,,,,YES,,,,,,,,,,,,,SHORT TEMPERED,ABOUT THE SAME,MORE,Urdu
Pakistan,29/06/2020,Urdu,18-24,Karachi,FEMALE,Student,STUDENT,NO,CEILING FAN,SOLAR,24,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,DRIED CLAY,REINFORCED CONCRETE,CEMENT,4,4,Out of house for air,Spend More time outdoors,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,HOT,SLIGHTLY WARM,VERY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,YES,YES,,,,,,,,,,,,,,,,,IRRITABLE,NO,MORE,Urdu
Pakistan,03/07/2020,Urdu,18-24,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,SOLAR,12,BOTTLES,SUPPLIED IN TANKS,2,T-GIRDER,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,5,She is under the tree,Spend More time outdoors,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,NEUTRAL,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,30/06/2020,Urdu,18-24,Hyderabad,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,SOLAR,12,BOTTLES,OTHER,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,3,8,In afternoon,Other response,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,I EAT MORE - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,SLIGHTLY WARM,SLIGHTLY WARM,PERFECTLY TOLERABLE,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MAYBE,MAYBE,MAYBE,,,,,MAYBE,,,,,,,,,,,,,REFUSED,NO,MORE,Urdu
Pakistan,05/07/2020,Urdu,25-34,Hyderabad,FEMALE,House wife,HOUSEWIFE,NO,OTHER,12-VOLT BATTERY,5,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,GALVANISED IRON,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,1,8,I turn on cooler,Use Air Coolers,NO,N/A,N/A,OTHER,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,HOT,VERY HOT,INTOLERABLE,NO,NO,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,MAYBE,YES,YES,YES,,NO,NO,MAYBE,,,,,,,,,,,,,SHORT TEMPERED,YES,MORE,Urdu
Pakistan,27/06/2020,Urdu,25-34,Karachi,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,10,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,CERAMIC TILE,REINFORCED CONCRETE,SAND/DIRT,2,2,She is in the street,Spend More time outdoors,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,HOT,HOT,VERY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MAYBE,,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,29/06/2020,Urdu,18-24,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,8,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,5,She comes outside,Spend More time outdoors,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY WARM,WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,,,,,,,,,,,,,,,,,,,,REFUSED,NO,MORE,Urdu
Pakistan,01/07/2020,Urdu,25-34,Hyderabad,FEMALE,House wife,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,12,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,9,Hand fan,Use Air Coolers,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,VERY HOT,VERY HOT,VERY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,YES,,,,,YES,,,,,,,,,,,,,FRUSTRATED,NO,LESS,Urdu
Pakistan,28/06/2020,Urdu,35+,Hyderabad,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,12-VOLT BATTERY,24,BOTTLES,OTHER,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,3,6,She is available all day,Other response,NO,N/A,N/A,OTHER,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,HOT,HOT,INTOLERABLE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,,,,,,,,,,,,,,,,,,,,REFUSED,NO,ABOUT THE SAME,Urdu
Pakistan,30/06/2020,Urdu,25-34,Hyderabad,FEMALE,House wife,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,8,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,GALVANISED IRON,REINFORCED CONCRETE,CEMENT,2,7,She drinks cold water,Drink cold water,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY INCREASED,I EAT MORE - IT IS ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,HOT,HOT,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,YES,YES,,,,,,,,,,,,,,,,SHORT TEMPERED,YES,MORE,Urdu
Pakistan,30/06/2020,Urdu,25-34,Karachi,FEMALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,CEILING FAN,12-VOLT BATTERY,15,SUPPLIED IN TANKS,COMMUNAL OR STREET-END TAP,2,GALVANISED IRON,MUD BRICK [CRUDE/RAW/COOKED],CLAY COURT,1,6,She make a drink and drinks it,Drink cold water,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,,YES,YES,YES,,,YES,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,Urdu
Pakistan,29/06/2020,Urdu,18-24,Karachi,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,12,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,T-GIRDER,REINFORCED CONCRETE,CEMENT,3,5,She is sitting in air,Spend More time outdoors,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,HOT,COMFORTABLE,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,MAYBE,,,,,,,,,,,DON'T KNOW,DON'T KNOW,MORE,Urdu
Pakistan,30/06/2020,Urdu,18-24,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,8,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],SUPPLIED IN TANKS,3,CERAMIC TILE,REINFORCED CONCRETE,CEMENT,3,5,Fan works,Use Air Coolers,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,HARDER,NEUTRAL,SLIGHTLY WARM,INTOLERABLE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,02/07/2020,Urdu,35+,Hyderabad,MALE,AGRICULTURE/HUSBANDRY/FISHING,AGRICULTURE/HUSBANDRY/FISHING,NO,CEILING FAN,SOLAR,4,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,WOODEN SHINGLES,MUD BRICK [CRUDE/RAW/COOKED],SAND/DIRT,3,8,She sits under tree even in light,Spend More time outdoors,NO,N/A,N/A,SOME OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY INCREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,05/07/2020,Urdu,25-34,Karachi,FEMALE,REFUSED,REFUSED,NO,CEILING FAN,INFORMAL CONNECTION,22,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,2,3,99,Refused,YES,99,Refused,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,VERY HOT,VERY HOT,INTOLERABLE,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,CAN'T REMEMBER,CAN'T REMEMBER,YES,,,,YES,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,Urdu
